id,genre,track_name,artist_name,valence,energy
3vvMyVDW1Yvr4T0vvIINIL,power-pop,It's Just a Matter of Time,Paul Collins Beat,0.883,0.855
6bYrTu9zmV3gfFOlgq4BXB,power-pop,I Want You To Want Me - Live (Edit),Cheap Trick,0.556,0.868
7IsEXPk6qqt30FfQv4SZMa,power-pop,The Way,Fastball,0.908,0.882
3bwCjLwwrWdou2xUezyiJi,power-pop,Number Two,Pernice Brothers,0.0795,0.607
2g136494iEXB1GGPakAFzx,progressive-house,Pressure - Alesso Remix,Nadia Ali,0.357,0.795
0EFZAKNvU7jH2Hyk1pGMxC,progressive-house,Closer,Ian Pooley,0.4,0.436
3dz6AJAfugMTfNwByQzVWH,progressive-house,Liceu - Original Mix,Sebjak,0.449,0.935
6WakVarAzRjMKN4R4UcWus,progressive-house,Escape Me - Avicii's Remix At Night,Tiësto,0.256,0.834
03bF2V5oDkhYDrMY6m7ZLB,progressive-house,Payback - Original Mix,Sandro Silva,0.23,0.981
4p1BSvCxbcvPaSQWZdjUqj,progressive-house,Cloud Breaker (feat. Yves V) - Basto Radio Edit,Basto,0.687,0.981
09RnAGGB09ol1d6qXDLOEm,progressive-house,Mutfakta - Original Mix,Various Artists,0.376,0.858
7jMurwxckkOvBDDIbI3CkL,progressive-house,Gotta Run,Ryan Enzed,0.418,0.939
018ftetE7GAwJS5vHPhfHX,progressive-house,Bar A Thym (Tom Middleton Cosmos Mix),Various Artists,0.348,0.807
493bzVItLxIufCk9CoaRX2,progressive-house,Munster,Hardwell,0.0786,0.95
68QS9RQTx27x7U5CrIq7Rz,progressive-house,Glazer - Original Mix,Mell Tierra,0.215,0.978
0NjOe6UaZl8eitV356czwg,progressive-house,Easy - Extended Remix,Mat Zo,0.347,0.798
4gZcorMw9xTt0mmc3a7moY,progressive-house,Resurrection - Axwell's Recut Radio Edit,Michael Calfan,0.607,0.948
3FtYbEfBqAlGO46NUDQSAt,psych-rock,Electric Feel,MGMT,0.561,0.803
7iFiv9tcsuo9s9lDwIJhsK,psych-rock,The Wisdom of Stone - Do You Believe in..?,Zombie Zombie,0.165,0.662
11uVobcqwmjFiJ2A8ZVCc6,psych-rock,That Girl Suicide,The Brian Jonestown Massacre,0.492,0.832
3tBbcuulKDC1o2odykT18R,psych-rock,I'll Cut You Down,Uncle Acid & The Deadbeats,0.151,0.866
7a8btYFhpBw9WMgSqP9F1P,psych-rock,Family Tree,Black Lips,0.296,0.971
63TdSm8NliRh1vVSaxpwSN,psych-rock,Tell Me (What's On Your Mind),Allah-Las,0.801,0.836
4iYLm12jWtCXAliKWKULeB,psych-rock,Past Lives,DIIV,0.552,0.747
6nOSlmr4e79inH2TuzH9Xg,psych-rock,Pet Shop Eyes,The Growlers,0.852,0.839
1syOYtBoDEMIqolYmx0jOs,psych-rock,Keep Your Mind Open,Kaleidoscope,0.347,0.366
7FsKL0RuheWRANg8uWwePp,psych-rock,Lullaby,Jacco Gardner,0.151,0.659
2hHI4KanprSsWQz6DBbwZz,psych-rock,Eighteen Is over the Hill,The West Coast Pop Art Experimental Band,0.392,0.354
4An0hbjs1THl9cQprYrN6G,psych-rock,California Dreamin',The Mamas & The Papas,0.654,0.722
3niWCzZSiGGwv48QORlF4C,psych-rock,I'm Cured,Dead Meadow,0.403,0.765
6zICqQ6f7w1sF0FYqQleUl,psych-rock,Rock & Roll,The Velvet Underground,0.612,0.806
2OX6OzqDZ1RQxijRKVuxsv,psych-rock,Confusion,Silver Apples,0.866,0.887
48O6kz322Dzu1R6Al5147q,punk,MakeDamnSure,Taking Back Sunday,0.432,0.837
0QT6JDL8cgndqsY0rXQwdY,punk,United Kids,CIV,0.502,0.945
7E9FVtdG5St8UXfxcVJy4H,punk,International You Day,No Use For A Name,0.277,0.983
7nCo27psPn6Ths9FjhwrXL,punk,Scars,Ten Foot Pole,0.253,0.979
6baeAT0jVAxvnLn8rIN50X,punk,Constant Headache,Joyce Manor,0.451,0.892
2q793NzfSsZHS2frCG3GZ5,punk,Sobriety,Ducking Punches,0.145,0.927
1R1yJO9oVNcq1ae8AZH0kT,punk,Quicksand,The Story So Far,0.223,0.995
2K4r7T7SNjVGIUROx3dsMt,punk,Bagman,Honey,0.364,0.905
6zCBk93V8M7fPriZj9i4dd,punk,Redondo Beach,Patti Smith,0.779,0.6
5HXBnV5JhXWJVvdzMXhUMz,punk,Box,Sweet Jesus,0.511,0.954
2CWA9x0ahUkluLg7hfeSdD,punk,Here Come The Rome Plows,Drive Like Jehu,0.132,0.995
1jSeiRCO1fIdszTZpSd0A6,punk,Outlaw Heart,Tiger Army,0.817,0.913
7Ac57QRAscrw2QL6TNok5J,punk,Feel the Same,Bully,0.446,0.903
0Or9yycwTU4ENugVJtnMlq,punk,Accolades,Little Junior,0.223,0.951
3iitOoZUtWEgwZOEYFITFo,punk-rock,Planetary (GO!),My Chemical Romance,0.723,0.954
0ue0gFLwvXd8qZIPg35Qiu,punk-rock,Warning,Green Day,0.892,0.92
0KhMj83N700Wrofm3hgyiN,punk-rock,The Rest of My Life,Less Than Jake,0.719,0.909
069deq5woglvUnWok4MqTe,punk-rock,It's Complicated,A Day To Remember,0.637,0.935
2xvyJMtJn1UnGkHa4nrpTt,punk-rock,The Idiots Are Taking Over,NOFX,0.536,0.958
07bEZWP1PqS5jCR0iiz1zt,punk-rock,In Bloom - Nevermind Version,Nirvana,0.592,0.851
0fDYd1mjKJBhIxPvjGoGyd,punk-rock,Hopeless Romantic,The Bouncing Souls,0.13,0.976
5xm1Ez5n4KJy7q02zkyJMJ,punk-rock,Nothing On My Back,Sum 41,0.321,0.968
3HE50TVRquwXe9yv2HFoNL,punk-rock,Never Too Late,Three Days Grace,0.217,0.778
62KLnInsRNHI8lfqNATWzq,punk-rock,Worth Dying For,Rise Against,0.39,0.988
3uVLzhU2kNBTwVsr7bZAuu,punk-rock,Shut Up Already,NOFX,0.19,0.971
390SemxFYgPZ3FfGVqiIqt,punk-rock,Waiting,Green Day,0.659,0.834
6IAFVeqV8jf2N2UdaJXTUK,punk-rock,The Reckless and the Brave,All Time Low,0.642,0.993
3fDnHZgEcqtqtz8NDbzoCY,punk-rock,Unity,Operation Ivy,0.842,0.863
2zQAAj53fCLog8hzBfT1Fs,r-n-b,Break from Love,Trey Songz,0.589,0.327
6PmjWl0phNxc0R5OwkDdiZ,r-n-b,Love Don't Change,Jeremih,0.17,0.424
22iOO39QpOuEE9Igz2PxyG,r-n-b,Lovers & Friends,Lil Jon,0.496,0.49
0WdR2AyLW1Drd3OUdwezM0,r-n-b,everytime,Ariana Grande,0.658,0.614
0kN8xEmgMW9mh7UmDYHlJP,r-n-b,Versace on the Floor,Bruno Mars,0.301,0.574
0atfY1ew83Ql9nNnJiD2t5,r-n-b,Bonita,J Balvin,0.869,0.867
1Jm1I3APcmVz3MqPr5vfTx,r-n-b,Into You (feat. Tamia) - Main Mix,Fabolous,0.568,0.529
3gx6E5B42WHKf5agVWQAf2,r-n-b,Permission,Ro James,0.306,0.481
5tqbHxouFGhIg7UJDjVnmO,r-n-b,Rivals,Usher,0.36,0.447
1N5j9dRZ3foNWwU4Zp0pbq,r-n-b,Frustrated,R.LUM.R,0.229,0.57
4PrR8WRPC1ZVhWVo5GraVp,r-n-b,Helpless (feat. Ja Rule),Ashanti,0.497,0.656
3XVBdLihbNbxUwZosxcGuJ,r-n-b,If I Ain't Got You,Alicia Keys,0.166,0.444
0PYmO55JPwEWgtyJbkN6mq,r-n-b,New Balance,Jhené Aiko,0.522,0.552
5EpdvRM97d8JBlvCz1V6gM,r-n-b,Already Knew That,Ro James,0.48,0.747
32ZO4hWeC5MX686Wrzj4Mn,r-n-b,Everything (feat. Trey Songz and Ludacris),Tank,0.359,0.718
4hEx4pOr6zMsREYezwWNqn,rainy-day,Walk On By,Noosa,0.114,0.441
2hKdd3qO7cWr2Jo0Bcs0MA,rainy-day,Drops of Jupiter (Tell Me),Train,0.497,0.638
5Gtn8HgCAo0TUiaKKgP6us,rainy-day,Down in the Valley,The Head And The Heart,0.149,0.403
1c7UYTut2SBOPq64o2t0uN,rainy-day,Why Georgia,John Mayer,0.369,0.639
6Vc5wAMmXdKIAM7WUoEb7N,rainy-day,Say Something,A Great Big World,0.0765,0.147
2pwdgph51JIwFkhmvZdgAn,rainy-day,I Can Feel a Hot One,Manchester Orchestra,0.0608,0.299
1ak5FE0KQhroqIXSVu8Mtk,rainy-day,Coat of Armour,George Ezra,0.225,0.331
3Y8Ff1nH44jFywAtpgmleZ,rainy-day,1979 - Remastered 2012,The Smashing Pumpkins,0.964,0.787
193KvpAQZfWLznNqMBb5ul,rainy-day,They're Red Hot,Hugh Laurie,0.838,0.859
4otHnPszGCLCH6zB5yq5lw,rainy-day,Calgary,Bon Iver,0.0768,0.46
2QhURnm7mQDxBb5jWkbDug,rainy-day,Don't Panic,Coldplay,0.453,0.612
5mb6SzBnxv1ywFSH9V3uxd,rainy-day,Delicate,Damien Rice,0.147,0.144
4rFPl0e4d2KjxByN9ctWs4,reggae,Bomboclaat,Skarra Mucci,0.505,0.729
1OR5HVQgKpCZn2JNIwTKmq,reggae,Rude Boy,Dub Inc,0.951,0.768
3QJEwInWijuRJ9vgkcDIwg,reggae,Gimme Likkle One Drop,Ce'Cile,0.777,0.727
5mBRJX5lDz0FB7k1HB3KqZ,reggae,She's Still Loving Me,Various Artists,0.96,0.725
6geK2mTx3ajhrpL4KhEoHU,reggae,It's Growing,Garnett Silk,0.812,0.591
6Ehar1NZjt1hj2kpajjQYe,reggae,Rock and Swing,Jo Mersa Marley,0.709,0.824
0npA0d5jbB01k53LMRccKP,reggae,Better Must Come,Delroy Wilson,0.928,0.589
1RaaNmF8UNdxYY3CmLcI42,reggae,Ghetto People Song,Various Artists,0.906,0.663
5Hj24vdftqNsAO1UnCi8xJ,reggae,When mi rise it,Various Artists,0.774,0.783
5mEeszztphUPIuZxQRQYyW,reggae,I'm a Big Deal,Various Artists,0.827,0.733
0cJiOFuB3zftGKDRE0UhYf,reggae,Nah Let Go,Gyptian,0.606,0.701
6ZkDSMyZBVyGb62rBj04Ll,reggae,My Sound,Skarra Mucci,0.773,0.839
2nDiT97jjG7FXY6ZcwG5Cz,reggae,Trigger,Etana,0.778,0.749
34zWZOSpU2V1ab0PiZCcv4,reggae,Uptown Top Ranking - Remastered 2001,Althea And Donna,0.79,0.522
67sEGnjlCAoDRWqNejM0XY,reggae,Who Dem a Program,Protoje,0.871,0.61
16VeaxxYnZRtU76JWSJl64,reggaeton,Chulin Culin Chunfly (feat. Residente Calle 13),Original Soundtrack,0.662,0.712
4PSex5Koycpn9pczvymn4w,reggaeton,Solo Dime Que Si,"Tito ""El Bambino""",0.746,0.771
4nOzG3IL0LamopOEoTdGs5,reggaeton,Candy Remix Parte 2 (feat. Tempo & Arcangel),Plan B,0.626,0.815
6l7AP89DEoMu3cmSu9cj5e,reggaeton,La Chica De Mi Barrio,Estilo Libre,0.881,0.888
5w4XZeSLwClJzLNcZ1IAsz,reggaeton,La Noche Está De Fiesta Aka Hoy Si Que Se Bebe,J-King y Maximan,0.916,0.881
2o1t05PPhXu9i88l2TH5H7,reggaeton,Follow The Leader,Wisin & Yandel,0.389,0.885
5NbyNW20LFcb1XkJMtqVT4,reggaeton,Tremenda Sata,DJ Luian,0.926,0.946
70kSMcgebeHkly6xGS2Xtm,reggaeton,Prrrum,Cosculluela,0.718,0.731
4S3RL53zozCPpcQs8syIhH,reggaeton,Todo De Ti,J Alvarez,0.895,0.81
2Kj7fT9h3jRAYIpRBOjsh9,reggaeton,Loca,Shakira,0.917,0.692
3vPzxrrZUvIL9L8jh7Dhau,reggaeton,Lo Que No Sabes Tú,Chino & Nacho,0.879,0.903
3jgSPUg0PsAlua2UZhzadC,reggaeton,Salvaje (feat. Plan B),Alexis y Fido,0.689,0.85
49vwUeeauJgEQxDViXA01C,reggaeton,Al Natural (feat. Yandel),Tego Calderon,0.745,0.782
1RQ88crxlE0fsY5GWGySlL,reggaeton,Salgo Pa' La Calle,Daddy Yankee,0.578,0.771
0zWPphr6smEZaAsOtJVn6P,reggaeton,Maldito Alcohol,Pitbull,0.927,0.421
6Uy6K3KdmUdAfelUp0SeXn,road-trip,Brave,Sara Bareilles,0.758,0.836
3axkNosdVQLZiq1HakuGhc,road-trip,Countdown,Beyoncé,0.699,0.787
6UaocmOO1bO7YwfHv9Kqcy,road-trip,Midnight Train to Georgia,Gladys Knight & The Pips,0.537,0.477
3X7abqSXC4xrxuC1ykpWcY,road-trip,Livin' On A Prayer,Bon Jovi,0.815,0.882
4lCv7b86sLynZbXhfScfm2,road-trip,Firework,Katy Perry,0.649,0.826
2gSyc23Hua25fqSFpgAh6W,road-trip,Say My Name,Destiny's Child,0.746,0.676
14rApQTKycs9gNg7hjm9m7,road-trip,White Blank Page,Mumford & Sons,0.299,0.398
57460SJgSpCXaRJ9YIYHxy,road-trip,Going Up The Country,Canned Heat,0.765,0.239
1Xsxp1SEOxuMzjrFZhtw8u,road-trip,Next To Me,Emeli Sandé,0.391,0.81
1Ppwc43WYFEBXw2n1ePhDY,road-trip,Footloose,Various Artists,0.648,0.927
6nzhhT57iQYrbqumru9NNP,road-trip,ABC,Michael Jackson,0.946,0.752
1vxw6aYJls2oq3gW0DujAo,road-trip,Crazy,Gnarls Barkley,0.64,0.587
07q6QTQXyPRCf7GbLakRPr,road-trip,Everlong,Foo Fighters,0.36,0.867
4iWYPj04kHXcZK0st5yzZf,rock,Courtesy Call,Thousand Foot Krutch,0.448,0.633
0wzRcekWyVCSyPtlPOeJau,rock,Go With The Flow,Queens of the Stone Age,0.415,0.991
1RgvTl4vQN4qECtnO1guEp,rock,Middle Fingers,MISSIO,0.0775,0.553
55LRDFmsuazr533WrtHHW9,rock,Jumpin' Jack Flash - Mono,The Rolling Stones,0.621,0.901
44OUZyiPnJc4pOZw4J6pid,rock,The Doomed,A Perfect Circle,0.259,0.911
4YyOPaXcxCmpv3c7SQUo5e,rock,Raining,The Front Bottoms,0.661,0.897
3ear11tYbMEmNDm2lxZTqL,rock,Lola Montez,Volbeat,0.677,0.875
4Im33JWLEobPtMTTAw7GUF,rock,I Am the Highway,Audioslave,0.2,0.662
3IsWNivZZHYURT2kTIvBDU,rock,Just Breathe,Pearl Jam,0.283,0.348
1LMVGL3030W3mGmRrd2hCm,rock,Click Click Boom,Saliva,0.51,0.935
4xBHZ2Mr0gCdFYXrPZuYXO,rock,Lonely Day,System Of A Down,0.224,0.783
4OSbctVD37ycS0H3rwRm72,rock,Prayer Of The Refugee,Rise Against,0.39,0.977
6ooluO7DiEhI1zmK94nRCM,rock,Take Me Out,Franz Ferdinand,0.494,0.676
2rd9ETlulTbz6BYZcdvIE1,rock,War Pigs / Luke's Wall - 2012 - Remaster,Black Sabbath,0.413,0.623
6d16812ATxbVByyVgoEWBZ,rock,Silvery Sometimes (Ghosts),The Smashing Pumpkins,0.468,0.966
3yP0cohcr97BUNJcgvmSVg,rock-n-roll,The Passenger,Iggy Pop,0.738,0.846
2MVwrvjmcdt4MsYYLCYMt8,rock-n-roll,Tighten Up,The Black Keys,0.567,0.705
7fS1zVyYgBloERFLIllhz1,rock-n-roll,Red River Rock,Various Artists,0.598,0.952
1sgfjgLRCqSfndpofU8T2C,rock-n-roll,Jessie's Girl,Rick Springfield,0.816,0.853
2nVP9QNyvo0H1FoRkMAT9X,rock-n-roll,Boom Boom,John Lee Hooker,0.865,0.639
23NPGXlSaIqWzvxIRhM2oG,rock-n-roll,Under the Bridge,Red Hot Chili Peppers,0.513,0.49
5V4gu6pzqQTIKROitL0qRj,rock-n-roll,Monkey Business,Skid Row,0.554,0.902
6uOnSrDg5Rfgil2zUGdyV0,rock-n-roll,Strutter,KISS,0.814,0.914
4igIYHF3B5VBxEafHauVo3,rock-n-roll,Fat Bottomed Girls - Remastered 2011,Queen,0.404,0.684
76aadnUFFANRNDs6L3aqxw,rock-n-roll,Through Glass,Stone Sour,0.434,0.753
3HKthdb7Ejnydb74BvmQW0,rock-n-roll,Feel Like Makin' Love (Remastered Album Version),Bad Company,0.661,0.543
4xxB8QUtn8rF4Z2yaRICqp,rock-n-roll,Walk Of Life,Mark Knopfler,0.772,0.96
4CbKVDZkYKdv69I4bCaKUq,rock-n-roll,Hero,Skillet,0.782,0.967
7HR024DKw3SnKzCDJp3Bnf,rock-n-roll,Sweet Home Alabama,Lynyrd Skynyrd,0.91,0.606
5BzVZxvZiCPPcF96HM2mfr,rockabilly,Enola Gay,The Hillbilly Moon Explosion,0.921,0.92
6kJ86Zi4x1LY9KEdjQA5S2,rockabilly,Rock Billy Boogie,Robert Gordon,0.792,0.832
7GLi64lYeWA24CuRXPucVq,rockabilly,You Got It,Roy Orbison,0.673,0.672
2UhkB6rKxTdWJj3wiYkcyx,rockabilly,Hip Shakin' Baby,The Go Getters,0.757,0.712
6a7ngq1Q75sPWuKC5GQeyl,rockabilly,All For You,Imelda May,0.568,0.581
7ivAzqdKHU79K5bwtbuIGP,rockabilly,Monday Morning,The Baseballs,0.789,0.895
3oV92xF2ttXclwM6NUJAEn,rockabilly,I Just Found Out,Johnny Burnette & The Rock 'N' Roll Trio,0.823,0.488
6PUsG2iMvCjnPFLjydO1RR,rockabilly,A Big Hunk O' Love,Elvis Presley,0.96,0.934
2ehi2Nab3RYaBE1AwjF9Wy,rockabilly,Alligator Man,Various Artists,0.737,0.586
4yokfbqjsHfPNhSReZs3i2,rockabilly,You Don't Believe Me,Stray Cats,0.694,0.45
21Tvy4sAdR8QJYS16EyHbH,rockabilly,Miss Take,Horrorpops,0.567,0.684
4clDBpLMtKk0ucP5l3tTm2,rockabilly,Reelin and Rockin,Chuck Berry,0.946,0.736
5amMPwKFVlQMK4f0cQU9HH,rockabilly,Graveyard Stomp,The Meteors,0.483,0.936
1OoRLr0yprXjGNxxyIUHdf,rockabilly,Ooby Dooby,Various Artists,0.883,0.71
1X1KDnhTnb28tpJlgOV3lD,romance,Promise,Jagged Edge,0.646,0.568
6IwKcFdiRQZOWeYNhUiWIv,romance,No One,Alicia Keys,0.167,0.549
6HFbq7cewJ7rPiffV0ciil,romance,A Sky Full of Stars,Coldplay,0.162,0.675
3Otjx9ULpmWdUbkDTYDXHc,romance,Only Time,Enya,0.213,0.249
0i5el041vd6nxrGEU8QRxy,romance,Cruise,Florida Georgia Line,0.878,0.948
0rFZaQ4crlGAzuCjWCQ2xu,romance,Body Party,Ciara,0.12,0.576
4RC5YmcpCbRsX3AtRzoQeh,romance,Over Again,One Direction,0.55,0.556
0mUyMawtxj1CJ76kn9gIZK,romance,Bad Day,Daniel Powter,0.52,0.785
0IktbUcnAGrvD03AWnz3Q8,romance,Lucky,Jason Mraz,0.669,0.414
1le5KVGTF1xWf2aUj7ruLy,romance,Fallin' For You,Colbie Caillat,0.593,0.834
5bODPM8nTwwTIE4W9fuUcC,romance,I Wish,One Direction,0.299,0.872
51l8jiqsGYCiKUJBLXJvA9,romance,Stay With You,John Legend,0.198,0.343
1jF7IL57ayN4Ity3jQqGu0,sad,Try,P!nk,0.552,0.628
5nWbbQ0sIEabqPxAdqmh66,sad,Sweet Disposition,Various Artists,0.347,0.804
7A5CReD6yWe0rrkJym34QI,sad,Do I,Luke Bryan,0.299,0.691
48sFSF33FtU6vwTRBMJ6jZ,sad,That Should Be Me,Justin Bieber,0.289,0.632
1RKZO9wxf0pWOSuw7yq0sd,sad,The Weight,Shawn Mendes,0.333,0.502
6OZsEMTYiIyg8Vf2pLjoaF,sad,My Understandings,Of Mice & Men,0.039,0.526
0W29yte3sBxtWB5n40vh2B,sad,Ultraviolence,Lana Del Rey,0.0937,0.515
1JCCdiru7fhstOIF4N7WJC,sad,Amnesia,5 Seconds of Summer,0.108,0.499
1UmFRZU3taMGZApPhK32mc,sad,Riverside,Agnes Obel,0.236,0.177
3d2DyIigzomibwlVgobyxO,sad,First Love,Adele,0.335,0.112
5Te3EZX8ZlZrRX4hLRPMsn,sad,Lullabies,All Time Low,0.132,0.895
0H6fDB7YaMZe1rXCmATx9l,sad,Can't Be Friends,Trey Songz,0.332,0.588
7Lf7oSEVdzZqTA0kEDSlS5,sad,Cry Me a River,Justin Timberlake,0.564,0.654
4kwfYrz69SeT89FdwAVsx1,salsa,Te Amare,Huey Dunbar,0.827,0.672
05K2YWeCYYBgPWFj8TT4uK,salsa,Conciencia,Gilberto Santa Rosa,0.887,0.691
0fx8218dJ8gOmhnfbgqvww,salsa,Mentirosa,Louie Ramirez - Ray de La Paz,0.951,0.762
5T1zb6Q7IuOUDr6VbzoBVI,salsa,Isla Del Encanto,Héctor Lavoe,0.821,0.861
6j8DFPgeAp5Eio5DcYtB28,salsa,Busca por Dentro - Radio Version,Grupo Niche,0.828,0.832
6oVwRN6SJEbeEC0LxAeVYd,salsa,No Me Conoces,Marc Anthony,0.68,0.59
7w0w8ECAqUyfeRXdumSCCu,salsa,Tu Cumpleaños,Willy Chirino,0.839,0.649
6oaN1bjryaRAyNZhDY24HT,salsa,Te Extraño,Various Artists,0.841,0.814
65o8SI1kfFAIr0EjXeBRkB,salsa,La Camisa Negra,Juanes,0.968,0.73
5B5Css0JOjyuIjM6RTjGun,salsa,Vuelvo A Nacer,Frankie Ruiz,0.753,0.812
2zvPet05ZhFIGX2dHmb7P2,salsa,Ya No Queda Nada,Various Artists,0.672,0.938
3zgmOyM7uUT1xdEXU9r8Bl,salsa,Me Voy A Regalar,Marc Anthony,0.597,0.863
1Q8NiatGDc6YgefNwT7Jgu,salsa,Te Perdiste Mi Amor (feat. Prince Royce),Thalia,0.916,0.723
29iVbAneOn1ZGW4zzrBlUb,salsa,Cali Ají,Grupo Niche,0.938,0.729
0j9GMsbnbgfgbUk3rvrsbj,salsa,En la Oscuridad (feat. Gilberto Santa Rosa) - Versión Salsa,Yandel,0.946,0.855
6cvjfpM5uGEcWQoyZi2Kcx,samba,Latinha De Cerveja,Terra Samba,0.414,0.889
21xPbuwRYR9NFKWrm1VcEY,samba,Ponta de Dor - Ao Vivo,Samba De Raiz,0.963,0.752
61RdyZc3fv8fsHHyMWTwRp,samba,Já fui uma brasa,Casuarina,0.763,0.561
3twsEQOLGmn9zqr13YVkc6,samba,Recado - Argumento - Guardei minha viola,Paulinho Da Viola,0.888,0.369
3laOnxJ0GqQ4oLh0fdTmQW,samba,Se Eu Encontrar Com Ela,Arlindo Cruz,0.816,0.636
1llIHWLOMWNsr7a67mRAgz,samba,Homem Com H,Monobloco,0.836,0.841
6ZzHsOBfhT6nCPEGjN5Cuk,samba,Rei do Samba - Ao Vivo,Luiz Melodia,0.898,0.852
27WtsID9DHVkQ4LcTP2YeH,samba,Grande Amor,Various Artists,0.632,0.654
4V2Fdzax2qcEjL9sdCdRJz,samba,Pot-Pourri: Fim de Caso / Castigo,Emílio Santiago,0.284,0.26
3kWeIOX7zdPzkNaAPeX2nw,samba,Mamãe Passou Açúcar Em Mim / Vesti Azul / Meu Limão meu Limoeiro,Terra Samba,0.858,0.91
0sSBr3kulnjF4ofLW7nSWs,samba,As Rosas Não Falam (Ao Vivo),Beth Carvalho,0.386,0.34
2KtKL5B8AbesmFkG2s9E7k,samba,Sarau Para Ramadés,Various Artists,0.646,0.333
1J6pgUSyHZCZucjOvpeS34,samba,Samba Italiano,Adoniran Barbosa,0.672,0.263
0q1hmhVWdR04mZup6mR56u,samba,Preta Pretinha,Novos Baianos,0.773,0.561
48awNEUcoL8jptTwxI734f,samba,Pra Que Dinheiro?,Various Artists,0.911,0.57
5vVKTlxRBgTvSJCqszVkhi,sertanejo,Meteoro,Various Artists,0.501,0.845
3u1dxH8Hqu8jQYzW06vRb6,sertanejo,Lua,Téo & Edu,0.436,0.631
3qrFtNPUhRwLHBas2rHXtj,sertanejo,Balada Louca [feat. João Neto & Frederico] - Ao Vivo,Munhoz & Mariano,0.76,0.974
3CRqkCkc0DoWFiszybdMMh,sertanejo,Deixa,Bruno & Marrone,0.335,0.616
1v3tZOteeandnqgcUhy20D,sertanejo,Será Que Vai Rolar? (feat. Lucas Lucco),Kaio & Bruninho,0.966,0.881
3PXupK4hcq7dDf2Qyl3MUY,sertanejo,Ao Vivo e em Cores - Ao Vivo,Victor & Leo,0.614,0.774
2mQ15iFpukmynMRF7I0dBG,sertanejo,Esqueci de Avisar,Various Artists,0.925,0.742
7xrhaiMFpCZgI5DXos8fP9,sertanejo,Tomou De Assalto - Ao Vivo,César Menotti & Fabiano,0.632,0.85
1V9fwxFlTc2eOxe9ZEO8zk,sertanejo,Meteoro - Ao Vivo,Luan Santana,0.633,0.91
1hGkmsnumuu0ArUVBFvNHa,sertanejo,Rabo-de-Saia,Edson & Hudson,0.87,0.549
1Jq2DjJHYKTbXKzYgBVQwe,sertanejo,Oh Delícia - Ao Vivo,Henrique & Diego,0.849,0.954
6rwVWd5aCn94k5auhlP8oG,sertanejo,Não Posso Acreditar,Trio Parada Dura,0.621,0.593
2aJirlyn19J6t5dd6Ql5wm,sertanejo,Vem Cuidar do Seu Bebê - Ao Vivo,Munhoz & Mariano,0.769,0.981
3cSTGDy271wfUHwfifL9oF,sertanejo,Fácil de Falar,Téo & Edu,0.808,0.865
1qhba7yRXhCX71iqZX9PMJ,sertanejo,Cartas Marcadas,Marcos & Belutti,0.712,0.886
400j2d7bqburZZrbb7SEgw,show-tunes,Happy To Keep His Dinner Warm (Reprise),Daniel Radcliffe,0.0815,0.276
3cGmUgp7hF5Eb8NyuEmtCA,show-tunes,Overture/And All That Jazz,Various Artists,0.703,0.597
0UyEBcNXIHHFCtIeT4wLky,show-tunes,Wishing You Were Somehow Here Again - Live,Andrew Lloyd Webber,0.0744,0.13
2hDQLCWvQ8HqWpKrcyEp64,show-tunes,The Confrontation - Original London Cast Recording/1989,Claude-Michel Schönberg,0.237,0.279
6sZN7DLWJDgWE8yRxLOTwS,show-tunes,Sandy - From “Grease” Soundtrack,Various Artists,0.634,0.56
5BS9y83wDNyLng22A846qt,show-tunes,So Much Better,Original Cast Recording,0.503,0.599
2lH6RlA7NA2CcTfyEsONTc,show-tunes,Tango: Maureen,RENT Soundtrack,0.747,0.621
3kZH7y16USykXVADyn8RhY,show-tunes,A Summer In Ohio,Jason Robert Brown,0.561,0.275
7I1YWLvttmgQK2xsOeNjbz,show-tunes,Razzle Dazzle,Various Artists,0.609,0.28
6p3VNdBV9GlaY088Q5a2vw,show-tunes,To Life,Various Artists,0.582,0.476
6PfB7lHmpy5NHTroYwjfLG,show-tunes,"You Are Woman, I Am Man",Barbra Streisand,0.347,0.119
2iZh6WOjytFkxHHj4TVQhk,show-tunes,The Harvard Variations,Original Cast Recording,0.708,0.261
3z9tHYO5OMSpS8A6ohSIz8,show-tunes,Big Bright Beautiful World (Reprise),Various Artists,0.353,0.0928
2VsvK6mddT6TZor3bbksiC,show-tunes,Superboy and the Invisible Girl,Original Cast Recording,0.37,0.434
6dwkFmLUz6hx2CZG2EqLol,singer-songwriter,Collide,Howie Day,0.342,0.625
3uAAl6zPwIVV6tAQ3wMUvS,singer-songwriter,Home,Gabrielle Aplin,0.387,0.264
6TKhMnW63mUIgu3MW9P580,singer-songwriter,Diamonds,Ben Howard,0.235,0.675
0MthmAzuR8ymZlODd7pH8X,singer-songwriter,What You're Thinking (feat. Josh Pyke),Passenger,0.507,0.384
6p6ocbEBSBOswTLG9xSToK,singer-songwriter,' Cello Song,Nick Drake,0.526,0.392
0VZ9xPNa6ROafP6GYYuv2S,singer-songwriter,Marry Me,Train,0.492,0.269
2LR4yNzex8ZNrTD8UqFRCX,singer-songwriter,It's All Understood,Jack Johnson,0.175,0.249
4a5z6tJlVfppWFd64pvk61,singer-songwriter,Dat Ik Je Mis,Maaike Ouboter,0.198,0.0592
